Doc_ID,DSI_Title,Submission File Name,Student Name,Genre of Movie,Review Type (pos or neg),Movie Title,Text
220,AKR_Doc10_Sinister,AKR_Doc10_Sinister,AKR,Horror,Negative,Sinister,"Desperate for another New York Times bestseller after his mega-successful, police-incriminating Kentucky Blood, and in search of morbid inspiration, true-crime novelist Ellison Oswalt (Ethan Hawke, his trademark highfalutin', neurotic superego on full display) moves his wife and two children into a ranch house where a gruesome family hanging recently took place. Suitably clothed in a Bennington College T-shirt and elbow-patched sweater, with glasses dangling around his neck, Ellison, the royalties from his one bit hit waning along with his family's patience, finds it apt to keep the truth of their new, bargain-priced home a secret only alluding to the fact that the murders occurred in the same town. A barrage of past and present exposition floods the film's first act, and amid a conversation regarding the very recent murders that Ellison is researching, Ellison's wife, Tracy (stage actress Juliet Rylance), shouts, I don't want to hear why we're here again from anybody, and it's hard to disagree. After the unpacking of boxes, as well as blatant familial and professional baggage, Ellison wanders up to the attic and discovers a single metal crate containing Super 8 reels and a projector. Locked in his office, Ellison fires up the machine and allows the fascinatingly gruesome films to wash over him, both excited by the secret evidence for his nascent novel and disturbed by the imagery (in the process, downing tumblers of whiskey). These films are worthy of obsession as director Scott Derrickson employs within them the now-typical language of jump cuts and static soundscapes to genuinely chilling effect. But Sinister, which often feeds off clever ways to trail the viewers' eye to a startling moment of sudden dread, is unable to take advantage of its adept use of found footage in relation to the anemic moral dilemma Derrickson tries to derive depth from or from the haunted house-style booby traps Ellison occasionally experiences. Even the family dynamic is boilerplate horror: The wife is capital-L loyal, the son is prone to somnambulistic night terrors, and the daughter is a precocious Picasso. With Ellison's decision to keep the videos from the authorities, despite multiple bumps in the night as a consequence of his film-viewing, Derrickson attempts to capture a flimsy Capote-esque quandary of a writer putting himself and others in danger in order to claim fame (at one point, Ellison even exclaims that the story he's following could be his In Cold Blood). Taking a cue from the Wally Pfister Academy of Gloomy Cinematography, Sinister is a film about shadows: the resonance of past tragedies, the reflection on a may-be-bygone career, even the way Ellison never flips on a light switch when anxiously following the strange noises in his house at night. Ellison's fascination with and thorough usage and manipulation of celluloid to solve a crime recalls Antonioni's Blowup and De Palma's Blow Out, but Derrickson is unable to conjure an aura that isn't as transparent and weightless as a ghost. The film apprehends the significance of indelible imagery, and yet leads to a"
213,AKR_Doc3_Sinister,AKR_Doc3_Sinister,AKR,Horror,Positive,Sinister,"Ethan Hawke's Ellison Oswald may have the coolest name of a film character this year, but he's having a streak of professional bad luck. His first true crime book, 'Kentucky Blood,' was a best seller than accomplished what the police couldn't do in tracking down a murderer at large. That was years ago, however, and his follow up books haven't just been duds, they've led to wrongful actions that have put the public at risk. There's little love for him among police captains, particularly of the small town where he's just schlepped his family. If you've ever seen a horror movie, you should know what happens next. Don't ever move to a new house. That's one of the lessons of the goofy, yet effective, supernatural horror flick 'Sinister.' Hawke's Oswald on the trail of another unsolved mystery, a family that was drugged and hung from a tree, all except the little girl who was never found again. It's his one last chance before he has to resort to t-t-t-teaching, plus his wife swears if he goes nuts with the all nighters and paranoia and drinking she's picking up the kids and moving to her sister's. So the research begins. He's got files, he's got a cork board with yarn and...what's this? In the attic is a box with film reels and a projector. He's soon watching grainy 8mm footage of the family meeting their doom, as well as other families in different locations from different decades suffering a similar fate. They must be connected, but how? Closer inspection of the film (with the lights down low and the music anticipatory) shows a smudged image that, if you look at it just right just when you can't take the tension anymore will BOOM! be a really scary face that'll make your date grab your forearm like this was Thriller. Hawke's pursuit of the truth drives him to madness as it tears his family apart (yeah, he never bothered to tell his wife that they moved into the murder house) and soon this professional skeptic is worried he's brought an ancient Sumerian curse to his family. 'Sinister' has no shortage of dumb moments. Why oh why can't anyone just turn on the freakin' lights when they hear something to bump in the night? And why wouldn't this so-called investigator watch ALL of the spooky film strips immediately, and not space them out in a way that propels the screenplay? The reason, of course, is because that's what only half-intelligent horror movies do. But for simple surface entertainment 'Sinister' is effective. Did you get creeped out at 'Insidious?' Did you yelp at the jump scares, then laugh when your friends razzed you? Then this is one you need to check out. Props to the director, Scott Derrickson, working with what I imagine was a very low budget. Despite hardly ever leaving a handful of rooms, the movie doesn't feel cramped. Ethan Hawke is also quite effective in a very standard role. His natural"
214,AKR_Doc4_Sinister,AKR_Doc4_Sinister,AKR,Horror,Positive,Sinister,"A horror movie can be a fun, campy scare. It can be a deeply disturbing scare. But it's when you find that happy medium between the two that you end up with something that's absolutely horrifying in the best way possible. Something you're eager to think about well after the credits roll because it's fun that it gives you the creeps. Ellison (Ethan Hawke) is a true crime novelist who hit it big with a book called Kentucky Bloody, earning him a legion of fans and making him a household name. Trouble is, he hasn't had a hit since. Desperate to keep himself from being a one hit wonder, Ellison drags his wife (Juliet Rylance) and two kids around the country trying to find a grizzly crime to make the focus of his next book. Somewhat fed up after Ellison's last failed attempt his wife agrees to move to a neighborhood in Pennsylvania where a family was brutally murdered, having been hung from a tree in their own backyard. Little does she know, Ellison didn't just opt to move to a home in the area or even down the block; Ellison bought the house where the murders took place. Shortly after moving in, Ellison comes across a box in the attic containing five reels of film as well as a projector. To his horror and delight, he discovers that the films aren't just memories left behind by a previous owner, rather the killer's documentation of not only the infamous hangings, but four other brutal family murders, too. Ellison is sure he's hit the jackpot and that this will in fact lead to his next big book, and he's willing to do whatever it takes to ensure that that happens, even if it means putting himself and his family at risk. It's easy to give someone the creeps or make their heart skip a beat with a jump scare, but Sinister takes it one step further, making the situation feel horrifyingly real. The five family murders are downright disturbing in and of themselves, but then the found footage technique puts you in the killer's shoes, making them feel incredibly authentic and, in turn, especially terrifying. The film actually opens with the footage of the hanging, which plays out at a wonderful yet painstakingly slow pace, engraining the awful imagery in your mind and also giving you a sense of what you should be prepared for. And if that's not enough, then we get this concept of Bagul. There are a ton of creepy ghost and demon stories out there, but Bagul is one that'll undoubtedly haunt you well after Sinster's credits roll. The legend itself is quite off-putting and then the way he's slowly revealed on screen makes him feel ever-present and even more threatening. There are a handful of suggestive plot points that spoil what should have made for a big twist, but the mechanics of the plot are still impressive, writer-director Scott Derrickson weaving the reality and the mythology"
215,AKR_Doc5_Sinister,AKR_Doc5_Sinister,AKR,Horror,Positive,Sinister,"Law enforcement doesn't like Ellison Oswald (Hawke), who has made a career of exposing their mistakes on high-profile cases. But it's been more than a decade since he's had a hit book, and as the writer's realization that he may be a one-hit wonder settles in, his methods become more desperate. Sinister opens with an 8mm snuff film depicting a scene most adults would rather never see: A mom, a dad and two kids stand beneath a tree, tied by noose to a branch that snaps up, lifting them all into the air where they thrash to their deaths. With no suspects, the local police got nowhere in their attempt to explain the murders; nor were they able to find the family's third child, Stephanie (Victoria Leigh). Ellison aims to solve the mystery, allowing the film to operate in heavy-exposition mode for much of its running time, goosing the investigation every now and then with hints that he's getting help from whoever made that sinister homemovie. In contrast with previous cases, in which Ellison moved his family into a house down the street from past crimes, this time, he actually bought the victims' home, empty except for a single box in the attic that contains five old film canisters, each more nightmarish than the last. While his supportive wife (Juliet Rylance) and two kids uneasily adjust to their new life, Ellison cracks open the whisky and fires up the projector. As if the deaths captured on film aren't upsetting enough, other clues reveal themselves in his obsessive research details that suggest a supernatural force may be at play. Through it all, one message is clear: Ellison needs to get his family out of that house. In concept, Sinister offers yet another twist on the found-footage device so popular among horror pics these days, but instead of using that setup to throw production value out the window, Derrickson and co-writer C. Robert Cargill (an Ain't It Cool News reporter who pitched the helmer his concept) favor the classical chiller approach. Blending darkly atmospheric widescreen lensing by Chris Norr (who also shot Hawke's The Hottest State) with bump-in-the-night sound design from Dane A. Davis, the crew transforms the Oswald's new house into a claustrophobic, crazy-making space. Except within the gritty homemovies, which implicate both Ellison and the audience in their unflinching voyeurism, the camera hangs close to Hawke's increasingly agonized face, capturing Ellison's deteriorating state of mind with a relish that recalls The Shining. Though the film isn't the type to distract with in-jokes and references, the appearance of an ax in the final reel can't be accidental. Unlike Kubrick's classic, however, Sinister gives its writer-hero an enviably stable wife, one capable of politely reminding her legacy-obsessed husband that his kids should take precedence over his work. As the disturbances intensify, Ellison becomes convinced that some sort of figure can be seen lurking in each of the films, a menacing painted-face personage with white skin and black triangle eyes. He consults a"
174,SGC_Doc4_Taken,SGC_Doc4_Taken,SGC,Action,Negative,Taken,"Liam Neeson was up for-but never got to play-James Bond, and now he's getting even. In the violent, churning and laughably derivative action bruiser Taken, he's a suave, power-knuckled and once-lethal secret agent named Bryan Mills who, in truth, is just as mean as 007 but maybe slightly more human (he's an ex-husband, as well as a parent who loves his child unconditionally). And he's paid a price for his fists. Bryan once devoted so much concentration and energy to his job as a ""preventer"" (""I prevented bad things from happening"") that his wife (a wasted Famke Janssen, who usually plays these roles herself) left him for a rich California businessman and took their daughter with them. So Bryan retired, moved to Los Angeles to make up for the frayed relationship with his estranged daughter Kim and sacrificed his own career to be near her. All he does now is grill steaks for his buddies and work occasional security jobs like guarding pop stars at rock concerts. But old habits die hard, and Bryan has forgotten none of the special skills he learned from his years with the C.I.A.-a knowledge of weapons, wiretaps, deciphering secret codes, scaling buildings like Batman and wiping out anything that gets in his way without regret-if he suddenly needs them. When his virginal 17-year-old (huh? In L.A.?) embarks with her girlfriend on a whirlwind tour following the rock group U2 across Europe and, within hours of her arrival in Paris, gets kidnapped by Albanian white slavers, Bryan shifts into demolition mode and takes no prisoners. He may be a has-been, but within 96 hours he's torn down everything in Paris with his bare hands except the Eiffel Tower. First, he leaves a message on the kidnappers' cell phone, which just happens to be lying under the bed where his daughter is hiding: ""I will look for you. I will find you. And I will kill you."" He does, of course, but not before he slam-dunks his way through the City of Light, turning it into darkness. Equipped with Uzis, knives, swords and even an electric chair, Bryan works without official supervision or an expense account, yet never seems to run out of steam or cash. And there is no limit to his ability to tap international phone lines, spark the ignition in foreign cars without keys and find new ways to torture and kill his victims. In one scene, when he fails to get the right answer from a man strapped to a chair in the middle of a brutal interrogation, he electrocutes him, filling the room with smoke, fire and the smell of burning flesh. Each new victim (including some of France's leading power players) only piques the simmering rage of a vengeful parent, and we all know that a dangerous secret agent with a mission makes for panic in the streets. Turning the tables on master fiends, police officials and their families, ransacking Paris for clues, Bryan ends up in a shootout on"
175,SGC_Doc5_Taken,SGC_Doc5_Taken,SGC,Action,Negative,Taken,"NEXT out of the January dreg-u-lator: A Liam Neeson thriller so lacking in ambition they should have called it ""Paycheck."" ""Taken,"" one of those Frenchy efforts to do an American-style chase-'em-down and shoot-'em-up, comes from formerly respectable producer Luc Besson and director Pierre Morel, whose homegrown, low-budget action thriller ""District B13"" was a lively little collection of stunts. In trying to broaden their scale to interest a big American audience, Besson and Morel are as convincing as Marcel Marceau doing John Wayne. Neeson plays a retired ex-spook trying to mend fences with the teen daughter, Kim (Maggie Grace), he had with his ex-wife (Famke Janssen), who is still bitter about being neglected during his career as an international undercover agent. We learn that Neeson's Bryan left his teammates in the middle of a mission in Beirut so he could fly 9,000 miles to attend one of his daughter's birthday parties. So which is it: Was he distant or dedicated? And why do his ex-mates think he's such a great guy if he disappears every time he wants to go wrap a present? Bryan is a growly killin' machine trying to find his daughter after she is kidnapped on a trip to Paris. To find his way, he uses a road map of cliches: moldy dialogue (""I will find you. And I will kill you""), improbable escapes from teams of incompetent henchmen (just shoot him in the head, guys - don't handcuff him to a loose overhead pipe) and one of those only-in-the-movies sofas that is bulletproof and fluffy at the same time. When the machine guns roar, just get behind one of these babies and watch the air fill with soft, pretty flurries of stuffing. Available at Crate & Gunbarrel. The movie has two tasks: One is to track Neeson's every step as he pieces together the mystery of where his daughter is. The other is to stage cool chases and gunfights. Both the action and the mystery scenes, though, are made up of such choppy, sloppy, laugh-till-you-drop-y elements that I couldn't figure out whether the movie was rushing through the fights to get back to the mystery or vice versa. An example of how the mystery plays out: Bryan plays a tape of a snippet of conversation between his daughter's attackers to one of his fellow spies. The spy tells him that the men are speaking Albanian, identifies what town they're from, guesses what their game is (trafficking in women to turn into prostitutes) and even explains who their crime boss is. I wish I had a Basil Exposition of my own to decode Neeson's accent. The Irish actor chews over his words as though speaking through a mouthful of mashed potatoes. After half an hour, it dawned on me that he might be trying to sound American, although I couldn't be sure. ""You need my permission to leave the coontry?"" he asks. The fights and chases are so scrambled that it's hard to figure out basics such as"
176,SGC_Doc6_Taken,SGC_Doc6_Taken,SGC,Action,Negative,Taken,"Any parent could relate to Bryan Mills (Liam Neeson), the retired super-spy at the center of Taken. All he wants is what's best for Kim, his 17-year-old daughter (Maggie Grace). Divorced from her mother and overshadowed by her filthy-rich stepfather, he would, he says, ''sacrifice anything for her.'' Specifically, he would kill each and every scum he meets in Paris. The number he does on the City of Lights is comparable, corpse-for-corpse, to any damage wreaked by Jason Bourne. With one key difference: Jason has a conscience, or wishes he did. Bryan has none. I mean none. The only life that means anything to him is Kim's, and when she gets nabbed by Albanian sex traffickers on a trip abroad, Bryan hops on a plane and lays waste to gay Paree. ""You can't just run around tearing up Paris!"" whines a French colleague (Olivier Rabourdin). Au contraire, Bryan says: ""I'll tear down the Eiffel Tower if I have to."" Clench-jawed action star is a new gig for Neeson, but the Man Who Was Schindler has long worn the mantle of heroism. The twist this time is an utter lack of moral complexity. He's a dad, and he's a killing machine, and that's it. This blindered characterization makes for a driving premise and a few interesting scenes, but it gets to be a bore after the shock wears off. If he'll kill or maim just about anyone, where's the suspense? It's less Neeson's fault, or even director Pierre Morel's, than the movie's co-writers: Robert Mark Kamen and the entertainingly shlocky Luc Besson, who also produced. The Besson-Kamen writing team gave us The Fifth Element, all three Transporters and, most recently, a little Norwegian-Mexican comic Western called Bandidas. They're just the men for high-gloss knockabout bloodshed. So Bryan shoots people. He knifes them. He snaps their necks, sprays them with hot steam and chases them onto highway ramps where they're conveniently smooshed by oncoming traffic. He electrocutes a guy for information, then flips on the switch and leaves. He wings a lady whose only crime is cooking him a nice chicken dinner - and being married to the wrong man.The film's single most effective scene is the tense trans-Atlantic sequence when Kim, on the phone with her father, sees her airhead friend (Katie Cassidy) abducted in a Parisian flat and realizes the kidnappers are coming for her next. As Bryan instructs his daughter to scream identifying characteristics (height, hair color, tattoos) into her cell, the camera looks squarely at Neeson's pale brow and watery blue eyes. He doesn't cry; his face is gripped not by immobilizing grief but by pragmatism, professionalism and the need to act immediately. After he arrives in France, there's a bit of quirk with a fellow hired to translate Albanian. What a nifty touch - hey, Bourne never hired a temp. For a minute there, movie begins to approximate real-world logic. But then Bryan starts arguing with the Albanians in English, and they argue back in English, and"
178,SGC_Doc8_Taken,SGC_Doc8_Taken,SGC,Action,Positive,Taken,"So many movies are well intended but poorly made that when something like ""Taken"" comes along, it's a relief, almost a joy. There's nothing lofty in the intentions of ""Taken."" The aspiration here was to make a simple, straight-ahead action thriller. Period. But if you think that's easy, think of all the lousy action thrillers that come out in the course of a year. The level of skill that went into ""Taken"" is masterly. This is a picture that will appeal mainly to people who love movies, and I use the word ""love"" advisedly. Viewers who love movies for their true soul - for their obviousness, for their manipulations, for their corniness, for their blend of high and low emotion - will take great pleasure in ""Taken."" Others, who like movies conditionally, like a wayward lover they hope to reform, may end up hating ""Taken"" - or at least thinking of it as something stupid, ridiculous, far-fetched and worthless. In terms of pace and economy, it's beautiful to behold. Director Pierre Morel, working from a script by Robert Mark Kamen (""The Fifth Element"") and Luc Besson, knows when to slow down and lavish time on characters to establish the emotions and motivations that are going to give the action its urgent undercurrent. Liam Neeson plays Brian, a nice, easygoing fellow whose main mission in life, as the film starts, is to rekindle a relationship with his teenage daughter. Apparently, he was a workaholic who neglected his family and wrecked his marriage, but he's determined to keep that one flickering connection alive and thriving. Oh, yes, and it turns out that he's a former CIA agent. Of course he is. What did you think, that this movie was going to be some boring thing about a family? Wake up and smell the explosions! So what happens next? How do the screenwriters connect the dedicated-father angle with the former CIA-agent angle? Three guesses. ... What, you only needed one guess? That's right, the daughter is taken and borne away by an international cabal of criminals. Anyone could devise this premise. The real measure of ""Taken"" is not in what happens but in how it happens. Observe, for example, the intelligent construction of the abduction scene. Notice how the design of the apartment (from which the girl is taken) and the use of the victim's perspective contribute to the tension. Take note of the sheer cleverness of the filmmakers' choosing to have it all happen while the girl is on the phone, and how that phone conversation builds the sense of dread and excitement. It's as if the filmmakers, at every turn of the script, said, ""OK, this is how it's usually done. Let's come up with a way that's better. Then let's throw that out and come up with something that's even better than that."" There are different kinds of creativity. ""Taken"" evinces the creativity of expert craftsmanship. Neeson is well cast as a softhearted, thoughtful, self-effacing man who is big enough"
179,SGC_Doc9_Taken,SGC_Doc9_Taken,SGC,Action,Positive,Taken,"It's so hard to find good, disreputable thrills anymore. So many contemporary action movies are built around semi-plausible, politically charged premises, like keeping plutonium out of the hands of this or that evildoer from somewhere in the Middle East. It's gotten impossible to find a villain who's just, say, a good, old-fashioned Albanian prostitute wrangler -- just a real bad guy, someone out to make a profit by wholly immoral means, with no underlying political or religious motives that we must struggle to understand. For those kinds of tawdry kicks, thank god we have writer/producer/nutball Luc Besson. ""Taken"" is the latest hyperkinetic chicken to emerge from the semi-cracked egg that is Besson's brain: He co-wrote the picture with Robert Mark Kamen, and it's directed by Pierre Morel, who previously made the exhilarating French cult hit ""District B13"" (also written and produced by Besson). In ""Taken,"" Liam Neeson plays Bryan Mills, a former CIA operative who has retired from a lifetime of covert ops to build a relationship with his 17-year-old daughter, Kim (Maggie Grace), whose childhood he missed, thanks to his devotion to his job. His icy ex-wife, Lenore (Famke Janssen), now remarried to some superrich guy (played by Xander Berkeley), thinks it's too late for Bryan to make amends and does all she can to keep him away from Kim. But then Kim gets the chance to go to Paris with some friends -- because she's underage, she needs Bryan's permission to travel overseas. Lenore assures him Kim will be fine, but his former line of work has made him all too aware of the terrible things that can happen out there in the world, especially to a giggly teenager whose travel wardrobe includes a sequin-studded jacket that screams, ""Look! I'm a clueless American tourist!"" Bryan finally, and reluctantly, complies, giving Kim a preprogrammed cellphone and urging her to keep him apprised of her whereabouts. The movie's title -- as well as its trailer, if you've seen it -- gives away what happens next. But that doesn't really matter. The delirious and sometimes nasty little pleasures that ""Taken"" offers don't hinge as much on surprise as they do on the action (which is crisp and fast, with a minimum of computer enhancement) and on the story's unabashedly sentimental underpinnings. This is one of the things I love about Besson, whose work, I'll concede, is sometimes both flashy and pointless. He's been the string-puller behind some lousy movies as well as some extremely fun ones Besson is unafraid of sentimentality, to the extent that he sometimes goes overboard with it. But Morel keeps ""Taken"" moving swiftly. It's never dragged down by excess feelings; instead, it's powered by the potency of the right ones. Much of the credit must also go to Neeson, a fine actor who is also often, unfortunately, extremely dull. His performance in ""Taken"" is anything but: It's big enough to fill up the screen but not so oversized that you end up giggling at it. He finds"
180,SGC_Doc10_Taken,SGC_Doc10_Taken,SGC,Action,Positive,Taken,"A little actioner called Taken, is now tops at the box-office and deserves a quick hosanna. Taken is a short, punchy B-movie, countering the ever-longer and more brooding big-budget action spectacles we've been seeing for a while now. Their new one, Taken, is an old-fashioned vigilante film about a father rescuing his daughter from sex slavers who will, naturally, die in droves. The formula is freshened up with some unlikely casting: Liam Neeson as the lethal dad. Neeson is one of those stodgy respected actors, Irish, obviously, and with all sorts of classic stage roles and prestige pictures to his credit. He's an odd fit for the part of an ex-CIA American with an impressive homicidal skill-set who's given it all up in order to repair his relationship with his teenage daughter (Maggie Grace). But it works pretty well. Neeson is sad-faced and lumbering and low-wattage, which is great for the early scenes when he goes through the ritual everyday-life humiliations that will key us all up to watch him do maximum damage later. He lives in a crap apartment in L.A., and he's scorned by his gratuitously mean ex-wife and her rich buffoon of a second husband. Some action fans will wonder if we needed to see quite so much corny daughter-love and cringy dad-humiliation before getting to the action. It IS a little weird, the lingering thoroughness of the set-up. But it makes sense in the long run. They're piling it on in the old-melodrama style, so that when the daughter finally gets abducted while on a trip to Paris, by evil Albanians yet, the violent payback can be unleashed with a whoosh. When I saw it, you could hear the whole audience settle tensely in their seats, as if to say, ""Okay, NOW it's on."" Because Neeson is big and slow-looking-in certain shots he looks like Frankenstein's monster's handsome brother-there's a real pleasure in seeing him break somebody's face swiftly and efficiently. He can run, too, with a sort of speeding-train heftiness. And he looks invariably stoic, with a nice middle-aged melancholy in his creased face. He's even reasonable a lot of the time. If they'd just give his daughter back, everybody could walk away. But they won't. And this begins to irritate him. At one point, he shoots somebody who's pleading, ""Wait, we can nego-!"" It was great to be back in the atmosphere of intense audience involvement after seeing so many films viewed in the dutiful stupor produced by ""quality"" cinema. There's a scene in Taken when Neeson gets jumped, and we all groaned ""Ohhhh!!"" in unison. If there had been time to warn him, someone probably would've shouted, ""Look behind you!"" There can be no question that movies like this are built to give an adrenaline rush that's stoked, in part, by bitter resentments, crude old prejudices, and weird lusts. All that daughter-love, for example, devolves into some very peculiar scenes like the one when the girl's virginity is being auctioned off to zillionaire"
128,MDC_Doc8_TheOtherGuys,MDC_Doc8_TheOtherGuys,MDC,Comedy,Negative,The Other Guys,"The sidesplitting excellence of Talladega Nights: The Ballad of Ricky Bobby's sly red state-blue state commentary was that it flowed effortlessly from its characters, settings, and situations. Not so, disappointingly, with The Other Guys, which randomly tacks onto its buddy-cop formula a graceless, out-of-place critique of institutionalized financial corruption that culminates, in a stunning bit of activist didacticism, with a credit sequence of banking-corruption facts set to the lyrical stylings of overbearing wannabe social-justice poster boy Zach de la Rocha. Given that this is a film from Adam McKay and Will Ferrell, a partnership that's so far produced three exemplary Dadaist comedies-of-insanity, one's prone to take such earnest hot-button concerns as another of their many out-of-leftfield pranks. Yet the ways in which McKay's latest addresses its larger Wall St.-centric interests are so clumsy, ill-fitting, and, most disastrous of all, unfunny that the material's topical undercurrents ultimately prove a grave misstep into soapbox preaching. And it's a shift relative to his prior work that's all the more stunning for taking place in a story that otherwise often exhibits his and Ferrell's trademark arbitrary absurdity. While it assumes a cliched mismatched-cop comedy template, The Other Guys isn't simply a straight Cop Out-style parody, a merciful development considering that the genre's satiric potential has now been just about fully exhausted. Nonetheless, conventions are regularly tweaked at the outset, as paperwork-loving desk jockey Allen (Ferrell) contends with his angry partner Terry (Mark Wahlberg)-whose promising career was derailed when he accidentally shot Derek Jeter-and two renegade NYC cops (Samuel L. Jackson and Dwayne Johnson) who are showered with praise and glory for their over-the-top Dirty Harry tactics. When the beloved officers die in the line of duty, via an inspired bit in which they pursue baddies by jumping off a high-rise's roof (""Aim for the bushes"") to their concrete sidewalk demise, an opportunity arises for Allen and Terry to step up and become the precinct's top dogs. But conflict arises out of Allen's unwillingness and inability to be a ""real cop"" and Terry's frustration at these circumstances, a dynamic rooted in Allen's lack of manliness that's never exploited for anything more than stale frat-guy insults about Allen using a tampon and driving a sissy Prius. Investigating scaffolding violations leads the duo to a renowned investor (Steve Coogan) who, it turns out, is planning an illicit scheme to pay back the billions he owes various livid clients, a central thread so inelegantly scripted and inconsequential that every mention of it grinds the proceedings to a standstill. It's a shortcoming that becomes more pressing as The Other Guys wends its way to the third act, since the film's censure of domestic capitalistic practices (replete with references to AIG, Bernie Madoff, and SEC incompetence) are all tied to the basic, tedious crime plot. McKay and Ferrell are at their best when throwing literalness out the window, and accordingly the strongest moments are those that adhere to illogicality, as when Allen introduces the smoking-hot Eva Mendes as his wife"
129,MDC_Doc9_TheOtherGuys,MDC_Doc9_TheOtherGuys,MDC,Comedy,Negative,The Other Guys,"10 years after The Other Guys, a lot has changed for its principal actors and director. Will Ferrell is still headlining comedies, but modern Ferrell vehicles like Holmes & Watson haven't been anywhere near as beloved as Anchorman. Mark Wahlberg, meanwhile, almost exclusively does Peter Berg action movies aimed at baby boomers. As for director Adam McKay, he's now helming award season dramas venting rage at 2000s-era politics (The Big Short, Vice) with famous people explaining basic socio-political concepts to the camera. Ferrell, Wahlberg, and McKay are all on very different paths in 2020. But for one moment in August 2010, their paths all crossed with McKay's action comedy, The Other Guys. Though it's a buddy cop movie, The Other Guys is not about the kind of badasses you usually see headlining this kind of fare. We meet those kinds of characters in a prologue in the form of Detectives Highsmith (Samuel L. Jackson) and Danson (Dwayne Johnson). Highsmith and Danson are cool: They crash cars, they catch bad guys, they make snarky quips while in high-speed pursuits. The actual protagonists of The Other Guys are far less glamorous. Though Allen Gamble (Ferrell) and Terry Hoitz (Wahlberg) are police detectives, they rarely leave their desks. They spend their days typing away on computers, toiling away for NYPD's accounting department. This suits mild-mannered Gamble fine, but Hoitz is a hothead who wants the chance to redeem himself as an officer (especially after an incident in which he shot Derek Jeter in the foot). Hoitz gets his chance when Gamble stumbles upon a conspiracy involving billionaire Sir David Ershon (Steve Coogan), which starts as a seemingly routine scaffolding permit violation but leads Gamble and Hoitz to discover a much larger plot involving money laundering, securities fraud, and Chechen mercenaries. Now the other guys are the ones tackling this Wall Street subterfuge. As recent films like Ready or Not and Knives Out have shown, the rich make for great baddies in genre fare. They're immediately unlikeable for hoarding money when so many don't have anything, while letting audiences live vicariously through protagonists who challenge the largesse of the wealthy. The Other Guys was released a mere two years after the 2008 recession and after Bernie Madoff was sent to prison for his Ponzi scheme, which bilked nearly $64.8 million from working people. The searing realization of what rich white people can get away with was fresh on the mind of both McKay and the audience. Meanwhile, the entire concept of centering the film around ordinary people (""the other guys"") is meant to provide a voice to the type of people upended by the financial crisis. All of the folks who actually lost money in 2008 or in the Bernie Madoff Ponzi scheme before that or any other financial crisis? They're represented by Hoitz and Gamble, two everyday people who drive around in a Prius. This coding of helpful figures as scrappier, financially-challenged people even extends to supporting characters. Take Captain Gene Mauch (Michael"
130,MDC_Doc10_TheOtherGuys,MDC_Doc10_TheOtherGuys,MDC,Comedy,Negative,The Other Guys,"FOR any lover of movie comedy, a film in which Will Ferrell and Mark Wahlberg play two New York cops, both losers, presents a challenge. Ferrell is almost a guarantee of the infantile TV sketch humour that works sporadically, depending on your taste for silliness. He may be the funniest thing in his movies, but they are usually such bad movies that it's a chore to find the giggles (Step Brothers and Land of the Lost, anyone?). Wahlberg is just a magnet for bad scripts, despite his talent. The Departed was great; not so much Max Payne. He was funny in a supporting role in Date Night, but this is his first leading role in a comedy. And he is in the hands of Adam McKay, who has helped Ferrell make some of his worst and best (Step Brothers, Anchorman). It could go either way. The title refers to the fact that detectives Gamble (Ferrell) and Hoitz (Wahlberg) are overshadowed in their department by two rock star celebrity cops, played by Dwayne Johnson (no sign of ''The Rock'' in his name these days) and Samuel L. Jackson. These guys do car chases, destroy buildings, kill bad guys and get on the news, all while wearing sunglasses. Their long-suffering boss, Captain Mauch (Michael Keaton), keeps Gamble and Hoitz in the office, doing paperwork for the supercops. Gamble and Hoitz are ''the other guys'', the schlubs everyone teases. Gamble likes his desk, since he is an accountant - albeit a ''forensic accountant''. Hoitz thinks of himself as a tough-guy street cop. He is always yelling at Gamble, who sits opposite. Basically, he is a satirical version of the characters Wahlberg plays - pissed off and looking for someone to shoot. Personally, I liked the other guys. In a movie with Keaton and Jackson, not to mention Eva Mendes, Anne Heche and Steve Coogan in support roles, I kept searching the backgrounds rather than the foregrounds. While Wahlberg was throwing his computer on the office floor, challenging Ferrell to grow some testicles, I was hoping Keaton would join the scene, to help them both be funnier. Alas, the other guys dominate The Other Guys, and they're true to recent form. One shouts, the other annoys. There are moments when I could see what the movie might have been, but it misses by a long yard, primarily because the reality of any situation always gives way to a gag. This is a rule of sketch comedy, where the scene is all that matters, not the whole show. Two guys riffing off each other on Saturday Night Live can be funny for a few minutes, then it's on to two other guys or girls. In a movie, the reality of characters and story has to take precedence, or it did before modern comedians joined forces with computer games and short attention spans to unmake the rules of the first century of movie comedy. The Other Guys has a story arc - the losers take on"
